id,model_a,model_b,winner,prediction,group_id
6015d25b-2680-4fde-bf5f-46c95c455364,chatgpt-4o-latest-20250326,command-a-03-2025,1,0,204
053f9a4b-abfc-45e8-a926-070d612fe6a1,chatgpt-4o-latest-20250326,command-a-03-2025,1,1,204
09e224af-db08-4130-a29d-f37a7f620f5e,chatgpt-4o-latest-20250326,command-a-03-2025,1,1,204
2e67bc79-13f4-454e-b673-cf2e8a037ab8,chatgpt-4o-latest-20250326,command-a-03-2025,1,1,204
2b4ab9b3-168f-4bdc-8507-36280b543ce8,chatgpt-4o-latest-20250326,command-a-03-2025,1,0,204
72016a57-793a-4005-b9a4-94d0d5f7b4bc,chatgpt-4o-latest-20250326,command-a-03-2025,0,1,204
c3f52b58-363e-48da-b9a1-bdc1fefade4a,chatgpt-4o-latest-20250326,command-a-03-2025,1,1,204
7aadfc59-462b-40fa-a030-a23daecfc1d4,chatgpt-4o-latest-20250326,command-a-03-2025,0,1,204
b734785a-6b82-4ece-b709-98ac2ad3dc67,chatgpt-4o-latest-20250326,command-a-03-2025,1,0,204
400d2e67-d61e-491b-9aec-49b40ff2aefc,chatgpt-4o-latest-20250326,command-a-03-2025,1,1,204
380bda8f-1e4e-4518-a6c9-b483fc406c83,chatgpt-4o-latest-20250326,command-a-03-2025,1,1,204
ff707c6f-95ca-4b43-87e8-301de0aab3ea,chatgpt-4o-latest-20250326,command-a-03-2025,1,0,204
f5ac243b-0529-409f-a337-aba19aaa4402,chatgpt-4o-latest-20250326,command-a-03-2025,1,1,204
d70d4a2c-30e8-4e53-9c8e-e303b73f1245,chatgpt-4o-latest-20250326,command-a-03-2025,1,1,204
c0f75b70-bc57-4ca7-9bfb-88ef659b5f94,chatgpt-4o-latest-20250326,command-a-03-2025,1,0,204
00d309c7-6a48-4ed0-abf6-be3e2e674237,chatgpt-4o-latest-20250326,command-a-03-2025,1,1,204
f3c1318b-8175-403c-800f-3cf220c6910d,chatgpt-4o-latest-20250326,command-a-03-2025,1,1,204
f462f418-b8b0-402b-89ed-a525ce089a29,chatgpt-4o-latest-20250326,command-a-03-2025,1,1,204
8f4adab5-7ea0-4813-832c-e9a4509343d5,chatgpt-4o-latest-20250326,command-a-03-2025,1,0,204
9ec15f34-65d9-41c8-bfdc-8b0b2b471db3,chatgpt-4o-latest-20250326,command-a-03-2025,1,1,204
ce71a152-98b6-410a-a96d-3379e0aa747a,chatgpt-4o-latest-20250326,command-a-03-2025,1,0,204
112ea6c4-af1c-42dc-81cb-15f673b9dafd,chatgpt-4o-latest-20250326,command-a-03-2025,0,0,204
5f3f05d9-9ff6-4d69-840e-39c7f3021944,chatgpt-4o-latest-20250326,command-a-03-2025,1,0,204
af1edb18-de8d-4b28-8284-b80243c57f3b,chatgpt-4o-latest-20250326,command-a-03-2025,0,1,204
1b3a47e5-d9d1-4240-83c6-eb3aec5c26b9,chatgpt-4o-latest-20250326,command-a-03-2025,1,0,204
9c663227-cd71-4ff5-ab4b-5af1dc27aa85,chatgpt-4o-latest-20250326,command-a-03-2025,1,0,204
089f0498-567e-44e3-99dc-fcd6523bfba1,chatgpt-4o-latest-20250326,command-a-03-2025,1,0,204
60e87733-fe73-445f-b8f2-c225e04064c9,chatgpt-4o-latest-20250326,command-a-03-2025,1,1,204
1ceb95a3-79c8-4a9d-890d-cef2a5da1b33,chatgpt-4o-latest-20250326,command-a-03-2025,1,1,204
b23f8445-1303-4ef0-839a-4a1d8d2df3c6,chatgpt-4o-latest-20250326,command-a-03-2025,1,1,204
dc8b7782-e09f-45f4-8dfe-8e9be92df29c,chatgpt-4o-latest-20250326,command-a-03-2025,1,1,204
943776ae-ba8a-4596-bd09-1a7df6f2d3ca,chatgpt-4o-latest-20250326,command-a-03-2025,1,1,204
e24ee43a-ad4d-4d4f-b0f4-0bd53fffda27,chatgpt-4o-latest-20250326,command-a-03-2025,0,1,204
ce50f5bb-379b-4a39-8b90-56089529a392,chatgpt-4o-latest-20250326,command-a-03-2025,1,0,204
ab427853-ad33-4b3c-9d8b-11b93bfbe600,chatgpt-4o-latest-20250326,command-a-03-2025,0,1,204
36e981bd-d05a-4db3-b12b-18309ff020ec,chatgpt-4o-latest-20250326,command-a-03-2025,1,1,204
4021dd16-4afd-4b6d-98e8-8d6e2e93dc4e,chatgpt-4o-latest-20250326,command-a-03-2025,1,1,204
85522fa1-b8c2-4881-963e-4bbe3db1ef37,chatgpt-4o-latest-20250326,command-a-03-2025,0,0,204
5032eb1b-6c0e-469b-808a-6a086c152957,chatgpt-4o-latest-20250326,command-a-03-2025,1,1,204
f380213a-4c4f-487f-b073-31096badf8cd,chatgpt-4o-latest-20250326,command-a-03-2025,0,0,204
14c3eb70-fa6b-4240-8ce1-5493d2ff17e0,chatgpt-4o-latest-20250326,command-a-03-2025,1,0,204
ca793fe7-da00-49a3-acad-e024260d67e3,chatgpt-4o-latest-20250326,command-a-03-2025,1,1,204
e6e3d015-1300-4a6d-8cab-7db97520ca85,chatgpt-4o-latest-20250326,command-a-03-2025,1,0,204
7e7df21d-110a-43fe-b0af-3d609e2c3151,chatgpt-4o-latest-20250326,command-a-03-2025,1,0,204
87e5c025-a091-4fcc-a472-3e8b42f81e24,chatgpt-4o-latest-20250326,command-a-03-2025,0,1,204
06c4b2bb-6351-4a1d-9831-05e9e09be6e5,chatgpt-4o-latest-20250326,command-a-03-2025,1,1,204
5fd01db7-ff64-43ae-b3ec-862fca639d85,chatgpt-4o-latest-20250326,command-a-03-2025,1,0,204
9ebed117-d3ba-4ca2-9bc4-70f78b8b259e,chatgpt-4o-latest-20250326,command-a-03-2025,1,0,204
cb4f5a79-e617-4ddf-921f-23187f94fdb9,chatgpt-4o-latest-20250326,command-a-03-2025,1,0,204
511d1e08-500d-45e8-93bc-01e4c470fbbf,chatgpt-4o-latest-20250326,command-a-03-2025,1,0,204
b9d0c5be-8f98-4981-817c-6a6d05e921d9,chatgpt-4o-latest-20250326,command-a-03-2025,1,1,204
af1a2ea4-921e-468b-a2d9-cbf32af28acf,chatgpt-4o-latest-20250326,command-a-03-2025,1,1,204
6651fc9b-74a2-47e8-9c40-a6ee281994de,chatgpt-4o-latest-20250326,command-a-03-2025,0,1,204
5536255a-d3b8-41c2-8108-ddd6503a9383,chatgpt-4o-latest-20250326,command-a-03-2025,0,0,204
2438019e-8a85-4b98-be0f-dcfc5dc32a9f,chatgpt-4o-latest-20250326,command-a-03-2025,1,0,204
f9659f9b-1bf1-4580-bb74-bd3b9eb53e2f,chatgpt-4o-latest-20250326,command-a-03-2025,1,1,204
9f7fc8de-55f8-43e5-9d49-45341adfff24,chatgpt-4o-latest-20250326,command-a-03-2025,1,1,204
c5bd5286-f3ee-4d16-aa2b-d81059670011,chatgpt-4o-latest-20250326,command-a-03-2025,1,0,204
a18facde-84a9-4a58-b3de-8eca46e8293c,chatgpt-4o-latest-20250326,command-a-03-2025,0,1,204
d03f5d1b-9c83-4ba8-ad7a-38d0f22fdecd,chatgpt-4o-latest-20250326,command-a-03-2025,1,1,204
89c94d34-0a60-4a0c-8e1f-e063c5f9a98c,chatgpt-4o-latest-20250326,command-a-03-2025,1,0,204
6eb0edfa-fe8b-4b6d-8697-e881903aed18,chatgpt-4o-latest-20250326,command-a-03-2025,1,1,204
932368ec-d3cf-45d9-a862-d936802da21e,chatgpt-4o-latest-20250326,command-a-03-2025,1,1,204
bfe3c73a-7e05-4c69-a4bf-316be43c49bf,chatgpt-4o-latest-20250326,command-a-03-2025,1,0,204
f412c902-349f-46e3-adc9-3d8ac85e0249,chatgpt-4o-latest-20250326,command-a-03-2025,1,1,204
3f7dc7bc-b0c5-494f-9c02-f3786a5aadcd,chatgpt-4o-latest-20250326,command-a-03-2025,0,1,204
4a881e06-0d40-4102-9c11-c962576929f1,chatgpt-4o-latest-20250326,command-a-03-2025,1,0,204
80acc3d4-dc30-4938-83bb-5e03509fbb57,chatgpt-4o-latest-20250326,command-a-03-2025,1,0,204
ce6b8c15-d44b-49d9-b9f3-c258af03eedb,chatgpt-4o-latest-20250326,command-a-03-2025,1,1,204
6be2b48a-245b-4b52-a8d4-05cbe2f8e4ea,claude-opus-4-20250514,qwen-max-2025-01-25,0,0,205
a5faf8ac-13d8-4136-ac19-59455e411fb4,claude-opus-4-20250514,qwen-max-2025-01-25,1,0,205
87254e8a-5153-4191-a148-65bbfe4d3c66,claude-opus-4-20250514,qwen-max-2025-01-25,0,0,205
2f32a6b0-9096-49ac-9def-1b799c7afbb9,claude-opus-4-20250514,qwen-max-2025-01-25,0,0,205
cb45548c-e5c3-470c-a8a5-1e431ea726c1,claude-opus-4-20250514,qwen-max-2025-01-25,0,0,205
2dacc844-70c8-4143-9c05-5140571030ed,claude-opus-4-20250514,qwen-max-2025-01-25,1,1,205
fd857e46-e562-42ac-be8a-e18edafd22e6,claude-opus-4-20250514,qwen-max-2025-01-25,0,1,205
3729d973-4dbe-4783-9b8a-1e271bc5e8fe,claude-opus-4-20250514,qwen-max-2025-01-25,0,1,205
f45459b8-5699-43a6-b6b3-8c09cac235ec,claude-opus-4-20250514,qwen-max-2025-01-25,0,0,205
8bde1dde-0a54-4380-94c4-86a04565b595,claude-opus-4-20250514,qwen-max-2025-01-25,0,0,205
61f88813-5d28-48b6-9c27-9161ff54eeeb,claude-opus-4-20250514,qwen-max-2025-01-25,0,0,205
8c617a19-fb45-4447-83ea-5bb483cda36f,claude-opus-4-20250514,qwen-max-2025-01-25,1,1,205
0f9108f6-db32-4bd3-a9cb-0c07c4b80b2c,claude-opus-4-20250514,qwen-max-2025-01-25,0,1,205
51eb2f0a-f284-4609-828b-d4798af08027,claude-opus-4-20250514,qwen-max-2025-01-25,1,0,205
7892cae6-8a24-43de-831b-5ce993d14dd5,claude-opus-4-20250514,qwen-max-2025-01-25,0,0,205
52ef0b9c-c7d5-45c7-864c-4af60ea73974,claude-opus-4-20250514,qwen-max-2025-01-25,1,0,205
9db11d60-9350-4741-bc82-cede375ed5ab,claude-opus-4-20250514,qwen-max-2025-01-25,0,0,205
c779541e-1434-4637-a8b3-2d1fa9a3311e,claude-opus-4-20250514,qwen-max-2025-01-25,0,0,205
f42c7b1f-786e-4588-bc89-506e8283f95f,claude-opus-4-20250514,qwen-max-2025-01-25,0,1,205
0224e4d5-3266-4fb0-9dc6-c805c92a5211,claude-opus-4-20250514,qwen-max-2025-01-25,1,1,205
75c39910-c916-42fe-a454-0f9b1ddbaf81,claude-opus-4-20250514,qwen-max-2025-01-25,0,1,205
03cc9d3d-555f-4bfa-a5a6-471a1d1704ec,claude-opus-4-20250514,qwen-max-2025-01-25,0,0,205
83ce6e1a-613d-4ccc-b12a-23dfb4061f48,claude-opus-4-20250514,qwen-max-2025-01-25,0,0,205
64a4ed45-8375-43eb-b86b-42d325bd4982,claude-opus-4-20250514,qwen-max-2025-01-25,0,0,205
b42b9ab1-be64-4224-9c99-ced97006986a,claude-opus-4-20250514,qwen-max-2025-01-25,1,1,205
d055b3ad-8322-463d-b7a8-56cbda2ebf6d,claude-opus-4-20250514,qwen-max-2025-01-25,0,0,205
fa23ed70-2311-4cf8-8cc7-0b048cc9768d,claude-opus-4-20250514,qwen-max-2025-01-25,1,1,205
7fbe39ee-b430-4ffc-88fc-bd63071398a9,claude-opus-4-20250514,qwen-max-2025-01-25,0,0,205
6b966770-835b-45c9-8d07-d2db99080b9a,claude-opus-4-20250514,qwen-max-2025-01-25,0,0,205
e08bee64-9086-4bdf-91c3-7f8f3012a26c,claude-opus-4-20250514,qwen-max-2025-01-25,1,1,205
203867de-6486-4d74-aabe-fbcf67bc45d0,claude-opus-4-20250514,qwen-max-2025-01-25,1,0,205
fc0eb46c-fde4-4765-b9fa-46732ecac853,claude-opus-4-20250514,qwen-max-2025-01-25,1,0,205
22bb1de1-54fb-4d4d-a626-99344ccf7441,claude-opus-4-20250514,qwen-max-2025-01-25,1,0,205
6a00bacd-24cc-4809-af47-aa624e7d3d92,claude-opus-4-20250514,qwen-max-2025-01-25,1,1,205
54572535-3135-466b-85cd-af6cc4b6ea36,claude-opus-4-20250514,qwen-max-2025-01-25,0,0,205
c5ce9cdb-82d9-4342-9bc9-56158acc7868,claude-opus-4-20250514,qwen-max-2025-01-25,0,0,205
266bd124-6f84-49c1-9863-e31f6ac3c1b6,claude-opus-4-20250514,qwen-max-2025-01-25,1,1,205
d2695503-389e-41db-875a-121a366043b0,claude-opus-4-20250514,qwen-max-2025-01-25,1,0,205
83351a4d-bc40-4652-97ca-228952475913,claude-opus-4-20250514,qwen-max-2025-01-25,1,0,205
536107c3-8d3a-4696-8bb9-700cb7f66ce5,claude-opus-4-20250514,qwen-max-2025-01-25,1,1,205
cc39d955-b8ca-4d17-8ca4-b0979a9f35ad,claude-opus-4-20250514,qwen-max-2025-01-25,1,0,205
2414e261-f41e-43af-a9df-be6d709050e5,claude-opus-4-20250514,qwen-max-2025-01-25,0,1,205
1d58a4b0-2518-4bdf-84cb-33e2a8a5b5e9,claude-opus-4-20250514,qwen-max-2025-01-25,1,0,205
b74995e5-fbda-46e7-9082-d6edf25377b2,claude-opus-4-20250514,qwen-max-2025-01-25,1,0,205
cfd5b375-3f06-4d47-af71-c3884dca4718,claude-opus-4-20250514,qwen-max-2025-01-25,0,1,205
17d58658-dc76-4594-b4cf-b97349ad0a57,claude-opus-4-20250514,qwen-max-2025-01-25,1,1,205
b7b3514b-ebf0-4e4d-9fb4-2b746f5e8f16,claude-opus-4-20250514,qwen-max-2025-01-25,1,1,205
21241f73-c199-4324-a7e8-cbee3064c137,claude-opus-4-20250514,qwen-max-2025-01-25,1,1,205
5a26c4de-3ff7-48cc-a89d-81ba18d7c2ce,claude-opus-4-20250514,qwen-max-2025-01-25,1,0,205
b2ba9729-cf85-4531-bea2-c9dac454b3e0,claude-opus-4-20250514,qwen-max-2025-01-25,1,0,205
16c489e4-a433-48d3-8197-20d3897db2af,claude-opus-4-20250514,qwen-max-2025-01-25,0,0,205
f5b36cc4-2f6f-4fc9-a4c7-bf22097de031,claude-opus-4-20250514,qwen-max-2025-01-25,1,0,205
f6a0a3c1-e870-4fe9-9998-2bd789a7e098,claude-opus-4-20250514,qwen-max-2025-01-25,0,1,205
ad0227aa-890d-47e1-a3bb-e663d4dfa068,claude-opus-4-20250514,qwen-max-2025-01-25,0,0,205
b66da654-b21c-4853-8b47-e39445efecc9,claude-opus-4-20250514,qwen-max-2025-01-25,1,1,205
12157f61-a98e-45d7-956d-aa9aa1b98cc3,claude-opus-4-20250514,qwen-max-2025-01-25,0,0,205
b060b4cc-9a7a-429b-a0e1-6619d2cb00fe,claude-opus-4-20250514,qwen-max-2025-01-25,1,0,205
62c4389b-d214-470b-83bc-4cdec75ec694,claude-opus-4-20250514,qwen-max-2025-01-25,0,0,205
96bc2644-1f2d-48a3-ac51-fe9ad3d37bdb,claude-opus-4-20250514,qwen-max-2025-01-25,1,1,205
2f1268d7-8a3b-4be1-b136-2747108dc574,claude-opus-4-20250514,qwen-max-2025-01-25,1,0,205
a95d61ae-93e5-45c9-acd1-baf11d34b402,claude-opus-4-20250514,qwen-max-2025-01-25,0,1,205
6d454c99-e0a2-4adf-b7dc-1c8f23c0e06e,claude-opus-4-20250514,qwen-max-2025-01-25,1,1,205
7c0c6aba-6e00-4e20-ada4-5e022499faf4,claude-opus-4-20250514,qwen-max-2025-01-25,0,0,205
a0e963a4-80c6-4bbc-afa7-402aeba26cb9,claude-opus-4-20250514,qwen-max-2025-01-25,0,1,205
bea87766-cccb-470e-8874-96d276d006a1,claude-opus-4-20250514,qwen-max-2025-01-25,0,1,205
e51bd5a5-43c7-4fc4-b957-7cd2a77f4cc2,claude-opus-4-20250514,qwen-max-2025-01-25,0,0,205
1403d38d-2c57-4af2-86ae-ae1fe4ce315e,claude-opus-4-20250514,qwen-max-2025-01-25,0,0,205
4d36ec83-3374-47e3-9077-90e42a4fd774,claude-opus-4-20250514,qwen-max-2025-01-25,0,0,205
f460d8ab-ab67-4744-8ea7-b8cf0ddd9ba6,claude-opus-4-20250514,qwen-max-2025-01-25,0,0,205
d7b35a57-c0f5-4b9a-9348-38115d7faa0a,claude-opus-4-20250514,qwen-max-2025-01-25,0,0,205
67eb4343-942b-4645-bca5-bb950c679b36,claude-opus-4-20250514,qwen-max-2025-01-25,1,0,205
d656843b-d709-40ba-a526-d951a38a5522,claude-opus-4-20250514,qwen-max-2025-01-25,1,1,205
cd92009d-029a-4d03-9803-636743c427ae,claude-opus-4-20250514,qwen-max-2025-01-25,0,1,205
bf7a2042-35f3-42d7-9d37-95e8e7081991,claude-opus-4-20250514,qwen-max-2025-01-25,1,0,205
797d105a-de1f-490d-a388-08efd931bcd4,claude-opus-4-20250514,qwen-max-2025-01-25,0,0,205
525553a9-195b-4780-9527-ae6d0e5f302a,claude-opus-4-20250514,qwen-max-2025-01-25,0,0,205
27cf6e9c-506d-4991-a533-ea30db2fbbd5,claude-opus-4-20250514,qwen-max-2025-01-25,0,0,205
4b6bf17e-a933-4dd0-ba29-998c7f411d86,claude-opus-4-20250514,qwen-max-2025-01-25,0,1,205
1ef5468c-60d6-4a9a-ab05-af53738b2298,claude-opus-4-20250514,qwen-max-2025-01-25,1,1,205
8482f3cd-7845-4acc-82b1-a979183effb5,claude-opus-4-20250514,qwen-max-2025-01-25,1,1,205
7451ac21-248f-4416-bc7a-85680a7c270e,claude-opus-4-20250514,qwen-max-2025-01-25,1,0,205
dacce616-74e7-427b-af56-f135c0c82480,claude-opus-4-20250514,qwen-max-2025-01-25,0,0,205
a0f13672-65a9-44c5-8640-7953d59c0130,claude-opus-4-20250514,qwen-max-2025-01-25,1,1,205
365fc88f-972a-452b-8b87-6890acc43cb7,claude-opus-4-20250514,qwen-max-2025-01-25,0,1,205
be3324f5-b7fd-447e-b87f-29f0af264d1a,claude-opus-4-20250514,qwen-max-2025-01-25,0,1,205
ff0dac40-7099-472a-be78-def610abd05e,claude-opus-4-20250514,qwen-max-2025-01-25,0,0,205
f12aa14a-4095-4296-86da-76d5e3578f82,claude-opus-4-20250514,qwen-max-2025-01-25,0,1,205
a5045469-be43-4684-a2b7-b3a4a35d25aa,claude-opus-4-20250514,qwen-max-2025-01-25,0,0,205
5b796554-0078-46cb-a4c3-c7b643a9e19a,claude-opus-4-20250514,qwen-max-2025-01-25,1,1,205
e62307c3-65a0-4b60-8db9-261589ab0d27,claude-opus-4-20250514,qwen-max-2025-01-25,0,1,205
58a37b2b-ce96-46d1-998d-5fb77e2a7da2,claude-opus-4-20250514,qwen-max-2025-01-25,1,1,205
eae7ad97-e82d-47e5-85f5-4a259775531f,claude-opus-4-20250514,qwen-max-2025-01-25,0,0,205
318cff46-8fcf-4b17-af4e-c013a340abf3,claude-opus-4-20250514,qwen-max-2025-01-25,0,0,205
09921ad7-dbd9-427b-89aa-1a04d73484a2,claude-opus-4-20250514,qwen-max-2025-01-25,1,0,205
69935f58-c7ee-4164-aa53-35dd1bfd25f2,claude-opus-4-20250514,qwen-max-2025-01-25,0,0,205
f0bb0443-caa1-4c32-bf46-f846b648c14c,claude-opus-4-20250514,qwen-max-2025-01-25,0,0,205
c1ac39c1-d2f5-47b9-8211-47ab492b508d,claude-opus-4-20250514,qwen-max-2025-01-25,1,1,205
1561491f-1d5d-4536-8c5e-460aaebcb122,claude-opus-4-20250514,qwen-max-2025-01-25,0,1,205
82c102e8-b29e-4301-83cc-5f5ea2abe96f,claude-opus-4-20250514,qwen-max-2025-01-25,1,1,205
0123f866-0fcf-4923-874d-cfbbcc81a0ff,claude-opus-4-20250514,qwen-max-2025-01-25,1,1,205
0354021a-8b58-4c0b-a456-8d449b1e2c62,claude-opus-4-20250514,qwen-max-2025-01-25,0,1,205
cf89e051-514d-4240-af0a-64737f2bcfae,claude-opus-4-20250514,qwen-max-2025-01-25,1,1,205
421b7bb9-4576-48f3-a728-c40e03b62a18,claude-opus-4-20250514,qwen-max-2025-01-25,1,1,205
1b82745a-a065-4968-be62-b63ecb3f82e9,claude-opus-4-20250514,qwen-max-2025-01-25,1,0,205
29d4c246-14f5-4f70-8f89-19d0f23074a9,claude-opus-4-20250514,qwen-max-2025-01-25,0,0,205
5aa7ecb8-0ce4-4528-9827-a6e20d5dc981,claude-opus-4-20250514,qwen-max-2025-01-25,0,0,205
4f879249-0878-4c22-8f74-34e9896dde99,claude-opus-4-20250514,qwen-max-2025-01-25,1,1,205
4930fd0e-2b67-4c2e-8316-2d0518a1a7bd,claude-opus-4-20250514,qwen-max-2025-01-25,1,1,205
13d2e873-c254-4a92-9343-dbddaeebc8e5,claude-opus-4-20250514,qwen-max-2025-01-25,0,1,205
6539f914-3e8e-494c-9448-a092236a82be,claude-opus-4-20250514,qwen-max-2025-01-25,0,0,205
705e7308-d99e-491a-a752-184fd3236b5e,claude-opus-4-20250514,qwen-max-2025-01-25,0,1,205
b7e63229-0bae-4e3f-8eeb-1f514a270dbe,claude-opus-4-20250514,qwen-max-2025-01-25,1,1,205
5f1d9e70-18fc-4b91-aeba-29ae7a6d33d3,claude-opus-4-20250514,qwen-max-2025-01-25,0,0,205
247404fd-312f-422b-ad6a-a5a1c5369e88,claude-opus-4-20250514,qwen-max-2025-01-25,1,0,205
f9bd931f-2336-4b11-948f-0b5a639ba353,claude-opus-4-20250514,qwen-max-2025-01-25,1,0,205
bb41cbf4-f7d6-47c3-834f-7d67d1f1d78e,claude-opus-4-20250514,qwen-max-2025-01-25,1,0,205
785f7531-c784-4bcb-aaa5-ec658eceb9ee,gemini-2.0-flash-001,o4-mini-2025-04-16,0,0,206
2cbc67dc-5120-4633-b26a-6fb26e511099,gemini-2.0-flash-001,o4-mini-2025-04-16,0,0,206
aa1ce5e4-6bee-4cdf-9cc1-1069fac897bd,gemini-2.0-flash-001,o4-mini-2025-04-16,0,0,206
38b47184-f685-4d95-8ef4-e20155329b2d,gemini-2.0-flash-001,o4-mini-2025-04-16,0,0,206
6cf7dd1c-2f76-4266-82ad-33b546e25691,gemini-2.0-flash-001,o4-mini-2025-04-16,1,0,206
a2a0f4f7-8fda-4add-8389-efd8eeb9413c,gemini-2.0-flash-001,o4-mini-2025-04-16,0,1,206
9e34d463-cc1f-403f-bd51-66a881c05065,gemini-2.0-flash-001,o4-mini-2025-04-16,1,1,206
96c8b20a-9e8e-4a22-98aa-b6e2416e1844,gemini-2.0-flash-001,o4-mini-2025-04-16,0,1,206
40c9a579-c91c-4998-9513-cdc7b72b85eb,gemini-2.0-flash-001,o4-mini-2025-04-16,1,1,206
c177445b-caec-4b35-8a56-e5972bc7df82,gemini-2.0-flash-001,o4-mini-2025-04-16,0,0,206
aa40fc80-aa36-4f62-85cf-1288cad53d92,gemini-2.0-flash-001,o4-mini-2025-04-16,0,1,206
d1b0251c-e944-4cdf-956b-aaea0d0697c7,gemini-2.0-flash-001,o4-mini-2025-04-16,0,1,206
172acb03-cf9f-4a81-8ff4-0b69fff7af22,gemini-2.0-flash-001,o4-mini-2025-04-16,0,0,206
0ae92b74-9c1f-4b0e-8907-ad445472ddd6,gemini-2.0-flash-001,o4-mini-2025-04-16,1,1,206
109c8fe9-7c41-45fb-b58f-21d579cc2cae,gemini-2.0-flash-001,o4-mini-2025-04-16,1,1,206
05def497-9312-4992-bd9c-983ffc76588b,gemini-2.0-flash-001,o4-mini-2025-04-16,0,0,206
6cbad73b-59b5-4f24-b571-854df8c9e023,gemini-2.0-flash-001,o4-mini-2025-04-16,1,1,206
608dbd37-27dc-4b81-9f2b-0d1d32873158,gemini-2.0-flash-001,o4-mini-2025-04-16,0,0,206
f2edcc72-af2b-4b82-8605-100797ca3efa,gemini-2.0-flash-001,o4-mini-2025-04-16,0,0,206
8cfa4f45-c8fa-43be-8ec6-6ab266e7282b,gemini-2.0-flash-001,o4-mini-2025-04-16,0,1,206
168e8397-e924-41b7-985d-511bd0927695,gemini-2.0-flash-001,o4-mini-2025-04-16,1,0,206
20cb00ae-21c7-4933-a39e-c1d39ead6b05,gemini-2.0-flash-001,o4-mini-2025-04-16,0,1,206
c4d816fe-f51a-461d-aa79-3023eae402a9,gemini-2.0-flash-001,o4-mini-2025-04-16,1,0,206
f9676f3c-eb7c-40a8-880d-829ce51083e3,gemini-2.0-flash-001,o4-mini-2025-04-16,1,1,206
1d6d7269-cab6-442b-992c-f107abad2059,gemini-2.0-flash-001,o4-mini-2025-04-16,1,1,206
3ee73b53-012e-4f2a-81c3-c2e46f1e7fc8,gemini-2.0-flash-001,o4-mini-2025-04-16,1,1,206
db6b29bd-e9d5-4bbd-bb0f-0196a0729777,gemini-2.0-flash-001,o4-mini-2025-04-16,1,1,206
0af7bd48-2094-4784-bad4-52d12cf57135,gemini-2.0-flash-001,o4-mini-2025-04-16,1,1,206
af281464-432e-4808-b5d8-578a326e81d2,gemini-2.0-flash-001,o4-mini-2025-04-16,0,1,206
73b307a4-59e2-4406-8905-57d21a425f79,gemini-2.0-flash-001,o4-mini-2025-04-16,1,1,206
92062675-f18d-428b-a66e-9021592a2780,gemini-2.0-flash-001,o4-mini-2025-04-16,1,0,206
10790b41-4f6b-4195-9c43-6cfe00b1d4c9,gemini-2.0-flash-001,o4-mini-2025-04-16,0,0,206
738baa97-6ad9-4ad1-8424-046700e892e9,gemini-2.0-flash-001,o4-mini-2025-04-16,1,1,206
f1225e3d-dfa8-4a23-9839-0860f71dba0e,gemini-2.0-flash-001,o4-mini-2025-04-16,0,1,206
db8f5b65-f421-4a2c-b500-1de02c51edac,gemini-2.0-flash-001,o4-mini-2025-04-16,0,0,206
7121e7fa-7330-47be-b7f4-b10eee5f6cf8,gemini-2.0-flash-001,o4-mini-2025-04-16,0,0,206
d50f79c9-3fb2-4b74-9b8e-6bddca2de342,gemini-2.0-flash-001,o4-mini-2025-04-16,1,0,206
b21b8a9f-fc72-43c5-961e-99c59b1e1d36,gemini-2.0-flash-001,o4-mini-2025-04-16,1,1,206
44b8e554-d8ce-4c21-bb3d-6d22373405c6,gemini-2.0-flash-001,o4-mini-2025-04-16,1,0,206
5f2b7bf5-1fef-497e-b88f-a75e421afdf7,gemini-2.0-flash-001,o4-mini-2025-04-16,1,1,206
995b5364-835f-41b5-a1dc-f6a492ef3909,gemini-2.0-flash-001,o4-mini-2025-04-16,0,0,206
191e2022-2b82-4bb9-b158-e00418fec6c8,gemini-2.0-flash-001,o4-mini-2025-04-16,0,1,206
a1210b1a-95ae-485d-98a2-1b986bd7c8db,gemini-2.0-flash-001,o4-mini-2025-04-16,1,1,206
53f3c844-146b-4fe6-a909-1ee2a0ec5fdf,gemini-2.0-flash-001,o4-mini-2025-04-16,0,1,206
09edb1dd-a86d-4ef3-bd85-a4ac62c87e94,gemini-2.0-flash-001,o4-mini-2025-04-16,0,1,206
aaa687c0-76a3-44c3-920d-da5eb24a2718,gemini-2.0-flash-001,o4-mini-2025-04-16,0,0,206
808940d7-a944-414b-a829-054d10fbf761,gemini-2.0-flash-001,o4-mini-2025-04-16,0,1,206
39f79cda-518b-45fa-891c-ff92eee19d16,gemini-2.0-flash-001,o4-mini-2025-04-16,1,0,206
7180e80e-90ad-4914-9aab-8644ae8012d7,gemini-2.0-flash-001,o4-mini-2025-04-16,0,1,206
8b5ea01b-5fb0-412a-890e-f3cb15b805e8,gemini-2.0-flash-001,o4-mini-2025-04-16,0,1,206
01f8ea0a-af8c-4705-95ac-dd5a97c18ebd,gemini-2.0-flash-001,o4-mini-2025-04-16,1,0,206
6e3f409f-80df-4fb7-b4a4-5a5524579d12,gemini-2.0-flash-001,o4-mini-2025-04-16,0,0,206
4a4b0a86-1ba7-4526-a0e7-43c088d1661d,gemini-2.0-flash-001,o4-mini-2025-04-16,0,1,206
a082e891-9bd7-4f28-9a8c-88eb13e05b62,gemini-2.0-flash-001,o4-mini-2025-04-16,0,0,206
